标准整编时间,情报出现时间,情报上报时间,标准融合时间,开始融合时间,融合结束时间,发布标准时间,情报发布时间,情报多源性,战场复杂性,整编得分,融合得分,发布得分,客观得分,主观得分,综合得分
30.0,101.0,318.0,30.0,347.0,737.0,1039.0,1134.0,0.4,0.4,0.041474654377880185,0.023076923076923078,0.0916225749559083,0.15617415241071156,0.12,0.2761741524107115
30.0,88.0,110.0,30.0,110.0,147.0,1039.0,1134.0,0.4,0.4,0.3,0.24324324324324326,0.0916225749559083,0.6348658181991516,0.12,0.7548658181991516
30.0,32.0,312.0,30.0,312.0,525.0,1039.0,1134.0,0.4,0.4,0.03214285714285714,0.04225352112676056,0.0916225749559083,0.166018953225526,0.12,0.286018953225526
30.0,83.0,408.0,30.0,414.0,746.0,1039.0,1134.0,0.4,0.4,0.027692307692307693,0.02710843373493976,0.0916225749559083,0.14642331638315575,0.12,0.26642331638315575
30.0,91.0,350.0,30.0,356.0,707.0,1039.0,1134.0,0.4,0.4,0.03474903474903475,0.02564102564102564,0.0916225749559083,0.15201263534596868,0.12,0.27201263534596865
30.0,3.0,305.0,30.0,325.0,641.0,1039.0,1134.0,0.4,0.4,0.029801324503311254,0.028481012658227847,0.0916225749559083,0.1499049121174474,0.12,0.2699049121174474
30.0,41.0,160.0,30.0,164.0,397.0,1039.0,1134.0,0.4,0.4,0.07563025210084033,0.03862660944206008,0.0916225749559083,0.2058794364988087,0.12,0.3258794364988087
30.0,87.0,324.0,30.0,348.0,384.0,1039.0,1134.0,0.4,0.4,0.0379746835443038,0.25,0.0916225749559083,0.3795972585002121,0.12,0.4995972585002121
30.0,100.0,409.0,30.0,422.0,763.0,1039.0,1134.0,0.4,0.4,0.029126213592233007,0.026392961876832845,0.0916225749559083,0.14714175042497415,0.12,0.2671417504249741
30.0,107.0,137.0,30.0,147.0,375.0,1039.0,1134.0,0.4,0.4,0.3,0.039473684210526314,0.0916225749559083,0.4310962591664346,0.12,0.5510962591664346
30.0,109.0,116.0,30.0,138.0,187.0,1039.0,1134.0,0.4,0.4,0.3,0.1836734693877551,0.0916225749559083,0.5752960443436634,0.12,0.6952960443436634
30.0,73.0,198.0,30.0,206.0,228.0,1039.0,1134.0,0.4,0.4,0.072,0.3,0.0916225749559083,0.4636225749559083,0.12,0.5836225749559083
30.0,69.0,120.0,30.0,142.0,514.0,1039.0,1134.0,0.4,0.4,0.17647058823529413,0.024193548387096774,0.0916225749559083,0.2922867115782992,0.12,0.4122867115782992
30.0,18.0,26.0,30.0,45.0,451.0,1039.0,1134.0,0.4,0.4,0.3,0.022167487684729065,0.0916225749559083,0.41379006264063734,0.12,0.5337900626406373
30.0,17.0,181.0,30.0,195.0,354.0,1039.0,1134.0,0.4,0.4,0.054878048780487805,0.05660377358490566,0.0916225749559083,0.20310439732130176,0.12,0.32310439732130175
30.0,22.0,275.0,30.0,275.0,466.0,1039.0,1134.0,0.4,0.4,0.035573122529644265,0.04712041884816754,0.0916225749559083,0.1743161163337201,0.12,0.2943161163337201
30.0,99.0,363.0,30.0,384.0,505.0,1039.0,1134.0,0.4,0.4,0.03409090909090909,0.0743801652892562,0.0916225749559083,0.2000936493360736,0.12,0.3200936493360736
30.0,69.0,264.0,30.0,264.0,560.0,1039.0,1134.0,0.4,0.4,0.046153846153846156,0.030405405405405407,0.0916225749559083,0.16818182651515984,0.12,0.28818182651515983
30.0,47.0,55.0,30.0,71.0,195.0,1039.0,1134.0,0.4,0.4,0.3,0.07258064516129033,0.0916225749559083,0.4642032201171986,0.12,0.5842032201171986
30.0,19.0,344.0,30.0,371.0,558.0,1039.0,1134.0,0.4,0.4,0.027692307692307693,0.0481283422459893,0.0916225749559083,0.1674432248942053,0.12,0.28744322489420526
30.0,22.0,55.0,30.0,62.0,126.0,1039.0,1134.0,0.4,0.4,0.2727272727272727,0.140625,0.0916225749559083,0.504974847683181,0.12,0.624974847683181
30.0,72.0,260.0,30.0,263.0,641.0,1039.0,1134.0,0.4,0.4,0.047872340425531915,0.023809523809523808,0.0916225749559083,0.16330443919096402,0.12,0.28330443919096404
30.0,102.0,451.0,30.0,452.0,640.0,1039.0,1134.0,0.4,0.4,0.025787965616045842,0.047872340425531915,0.0916225749559083,0.16528288099748606,0.12,0.28528288099748605
30.0,81.0,196.0,30.0,217.0,405.0,1039.0,1134.0,0.4,0.4,0.07826086956521738,0.047872340425531915,0.0916225749559083,0.2177557849466576,0.12,0.3377557849466576
30.0,116.0,143.0,30.0,154.0,193.0,1039.0,1134.0,0.4,0.4,0.3,0.23076923076923078,0.0916225749559083,0.6223918057251391,0.12,0.7423918057251391
30.0,78.0,395.0,30.0,420.0,816.0,1039.0,1134.0,0.4,0.4,0.02839116719242902,0.022727272727272728,0.0916225749559083,0.14274101487561003,0.12,0.26274101487561
30.0,34.0,177.0,30.0,201.0,300.0,1039.0,1134.0,0.4,0.4,0.06293706293706293,0.09090909090909091,0.0916225749559083,0.24546872880206216,0.12,0.36546872880206216
30.0,82.0,381.0,30.0,405.0,714.0,1039.0,1134.0,0.4,0.4,0.030100334448160536,0.029126213592233007,0.0916225749559083,0.15084912299630182,0.12,0.2708491229963018
30.0,31.0,317.0,30.0,346.0,375.0,1039.0,1134.0,0.4,0.4,0.031468531468531465,0.3,0.0916225749559083,0.42309110642443976,0.12,0.5430911064244397
30.0,90.0,173.0,30.0,175.0,469.0,1039.0,1134.0,0.4,0.4,0.10843373493975904,0.030612244897959183,0.0916225749559083,0.23066855479362652,0.12,0.3506685547936265
30.0,62.0,127.0,30.0,129.0,545.0,1039.0,1134.0,0.4,0.4,0.13846153846153847,0.02163461538461538,0.0916225749559083,0.25171872880206214,0.12,0.37171872880206214
30.0,11.0,276.0,30.0,294.0,589.0,1039.0,1134.0,0.4,0.4,0.033962264150943396,0.030508474576271188,0.0916225749559083,0.15609331368312288,0.12,0.27609331368312284
30.0,86.0,399.0,30.0,417.0,550.0,1039.0,1134.0,0.4,0.4,0.02875399361022364,0.06766917293233082,0.0916225749559083,0.18804574149846276,0.12,0.30804574149846276
30.0,57.0,88.0,30.0,111.0,361.0,1039.0,1134.0,0.4,0.4,0.2903225806451613,0.036,0.0916225749559083,0.4179451556010696,0.12,0.5379451556010696
30.0,104.0,361.0,30.0,367.0,684.0,1039.0,1134.0,0.4,0.4,0.03501945525291829,0.02839116719242902,0.0916225749559083,0.1550331974012556,0.12,0.2750331974012556
30.0,50.0,71.0,30.0,93.0,258.0,1039.0,1134.0,0.4,0.4,0.3,0.05454545454545454,0.0916225749559083,0.44616802950136286,0.12,0.5661680295013629
30.0,12.0,207.0,30.0,231.0,575.0,1039.0,1134.0,0.4,0.4,0.046153846153846156,0.02616279069767442,0.0916225749559083,0.16393921180742888,0.12,0.28393921180742887
30.0,22.0,234.0,30.0,240.0,528.0,1039.0,1134.0,0.4,0.4,0.04245283018867924,0.03125,0.0916225749559083,0.16532540514458754,0.12,0.28532540514458754
30.0,116.0,274.0,30.0,299.0,608.0,1039.0,1134.0,0.4,0.4,0.056962025316455694,0.029126213592233007,0.0916225749559083,0.177710813864597,0.12,0.29771081386459697
30.0,40.0,335.0,30.0,354.0,411.0,1039.0,1134.0,0.4,0.4,0.030508474576271188,0.15789473684210525,0.0916225749559083,0.2800257863742847,0.12,0.4000257863742847
30.0,48.0,261.0,30.0,278.0,379.0,1039.0,1134.0,0.4,0.4,0.04225352112676056,0.0891089108910891,0.0916225749559083,0.22298500697375795,0.12,0.34298500697375794
30.0,51.0,194.0,30.0,218.0,428.0,1039.0,1134.0,0.4,0.4,0.06293706293706293,0.04285714285714285,0.0916225749559083,0.1974167807501141,0.12,0.3174167807501141
30.0,6.0,346.0,30.0,371.0,496.0,1039.0,1134.0,0.4,0.4,0.026470588235294117,0.072,0.0916225749559083,0.1900931631912024,0.12,0.3100931631912024
30.0,59.0,344.0,30.0,372.0,552.0,1039.0,1134.0,0.4,0.4,0.03157894736842105,0.049999999999999996,0.0916225749559083,0.17320152232432934,0.12,0.29320152232432933
30.0,2.0,276.0,30.0,288.0,442.0,1039.0,1134.0,0.4,0.4,0.032846715328467155,0.05844155844155844,0.0916225749559083,0.18291084872593388,0.12,0.3029108487259339
30.0,44.0,239.0,30.0,256.0,268.0,1039.0,1134.0,0.4,0.4,0.046153846153846156,0.3,0.0916225749559083,0.43777642110975445,0.12,0.5577764211097545
30.0,34.0,227.0,30.0,240.0,481.0,1039.0,1134.0,0.4,0.4,0.046632124352331605,0.03734439834024896,0.0916225749559083,0.17559909764848886,0.12,0.29559909764848885
30.0,88.0,217.0,30.0,228.0,370.0,1039.0,1134.0,0.4,0.4,0.06976744186046512,0.06338028169014084,0.0916225749559083,0.22477029850651425,0.12,0.34477029850651425
30.0,83.0,197.0,30.0,197.0,416.0,1039.0,1134.0,0.4,0.4,0.07894736842105263,0.0410958904109589,0.0916225749559083,0.2116658337879198,0.12,0.3316658337879198
30.0,81.0,205.0,30.0,215.0,226.0,1039.0,1134.0,0.4,0.4,0.07258064516129033,0.3,0.0916225749559083,0.4642032201171986,0.12,0.5842032201171986
30.0,50.0,96.0,30.0,98.0,294.0,1039.0,1134.0,0.4,0.4,0.1956521739130435,0.04591836734693878,0.0916225749559083,0.33319311621589054,0.12,0.45319311621589053
30.0,33.0,97.0,30.0,123.0,320.0,1039.0,1134.0,0.4,0.4,0.140625,0.045685279187817264,0.0916225749559083,0.27793285414372554,0.12,0.39793285414372553
30.0,96.0,438.0,30.0,447.0,808.0,1039.0,1134.0,0.4,0.4,0.02631578947368421,0.02493074792243767,0.0916225749559083,0.14286911235203018,0.12,0.26286911235203014
30.0,25.0,105.0,30.0,107.0,194.0,1039.0,1134.0,0.4,0.4,0.11249999999999999,0.10344827586206896,0.0916225749559083,0.30757085081797725,0.12,0.42757085081797724
30.0,62.0,390.0,30.0,412.0,429.0,1039.0,1134.0,0.4,0.4,0.027439024390243903,0.3,0.0916225749559083,0.4190615993461522,0.12,0.5390615993461523
30.0,90.0,269.0,30.0,295.0,594.0,1039.0,1134.0,0.4,0.4,0.05027932960893854,0.030100334448160536,0.0916225749559083,0.17200223901300737,0.12,0.29200223901300737
30.0,15.0,29.0,30.0,51.0,308.0,1039.0,1134.0,0.4,0.4,0.3,0.03501945525291829,0.0916225749559083,0.4266420302088266,0.12,0.5466420302088266
30.0,102.0,257.0,30.0,269.0,379.0,1039.0,1134.0,0.4,0.4,0.058064516129032254,0.0818181818181818,0.0916225749559083,0.23150527290312234,0.12,0.35150527290312233
30.0,115.0,225.0,30.0,249.0,318.0,1039.0,1134.0,0.4,0.4,0.0818181818181818,0.13043478260869565,0.0916225749559083,0.3038755393827858,0.12,0.42387553938278577
30.0,94.0,297.0,30.0,311.0,356.0,1039.0,1134.0,0.4,0.4,0.04433497536945813,0.19999999999999998,0.0916225749559083,0.3359575503253664,0.12,0.4559575503253664
30.0,24.0,244.0,30.0,251.0,364.0,1039.0,1134.0,0.4,0.4,0.0409090909090909,0.07964601769911504,0.0916225749559083,0.21217768356411426,0.12,0.33217768356411426
30.0,108.0,455.0,30.0,484.0,844.0,1039.0,1134.0,0.4,0.4,0.025936599423631124,0.024999999999999998,0.0916225749559083,0.1425591743795394,0.12,0.2625591743795394
30.0,39.0,81.0,30.0,109.0,243.0,1039.0,1134.0,0.4,0.4,0.21428571428571427,0.06716417910447761,0.0916225749559083,0.3730724683461002,0.12,0.4930724683461002
30.0,25.0,132.0,30.0,142.0,240.0,1039.0,1134.0,0.4,0.4,0.08411214953271028,0.09183673469387756,0.0916225749559083,0.26757145918249614,0.12,0.38757145918249614
30.0,63.0,385.0,30.0,386.0,644.0,1039.0,1134.0,0.4,0.4,0.02795031055900621,0.03488372093023256,0.0916225749559083,0.15445660644514708,0.12,0.2744566064451471
30.0,102.0,318.0,30.0,323.0,604.0,1039.0,1134.0,0.4,0.4,0.041666666666666664,0.03202846975088968,0.0916225749559083,0.16531771137346463,0.12,0.2853177113734646
30.0,26.0,282.0,30.0,303.0,553.0,1039.0,1134.0,0.4,0.4,0.03515625,0.036,0.0916225749559083,0.16277882495590829,0.12,0.2827788249559083
30.0,46.0,107.0,30.0,124.0,420.0,1039.0,1134.0,0.4,0.4,0.14754098360655737,0.030405405405405407,0.0916225749559083,0.26956896396787106,0.12,0.38956896396787105
30.0,102.0,318.0,30.0,328.0,509.0,1039.0,1134.0,0.4,0.4,0.041666666666666664,0.049723756906077346,0.0916225749559083,0.18301299852865233,0.12,0.3030129985286523
30.0,16.0,244.0,30.0,249.0,287.0,1039.0,1134.0,0.4,0.4,0.039473684210526314,0.23684210526315788,0.0916225749559083,0.3679383644295925,0.12,0.4879383644295925
30.0,93.0,412.0,30.0,419.0,641.0,1039.0,1134.0,0.4,0.4,0.02821316614420063,0.04054054054054054,0.0916225749559083,0.1603762816406495,0.12,0.2803762816406495
30.0,72.0,199.0,30.0,209.0,363.0,1039.0,1134.0,0.4,0.4,0.07086614173228346,0.05844155844155844,0.0916225749559083,0.22093027512975022,0.12,0.3409302751297502
30.0,76.0,385.0,30.0,407.0,574.0,1039.0,1134.0,0.4,0.4,0.029126213592233007,0.05389221556886228,0.0916225749559083,0.17464100411700356,0.12,0.29464100411700356
30.0,1.0,6.0,30.0,19.0,87.0,1039.0,1134.0,0.4,0.4,0.3,0.1323529411764706,0.0916225749559083,0.5239755161323789,0.12,0.6439755161323789
30.0,108.0,336.0,30.0,359.0,541.0,1039.0,1134.0,0.4,0.4,0.039473684210526314,0.04945054945054945,0.0916225749559083,0.18054680861698408,0.12,0.3005468086169841
30.0,7.0,365.0,30.0,373.0,421.0,1039.0,1134.0,0.4,0.4,0.02513966480446927,0.1875,0.0916225749559083,0.3042622397603776,0.12,0.4242622397603776
30.0,64.0,150.0,30.0,159.0,204.0,1039.0,1134.0,0.4,0.4,0.10465116279069768,0.19999999999999998,0.0916225749559083,0.39627373774660596,0.12,0.516273737746606
30.0,81.0,400.0,30.0,427.0,514.0,1039.0,1134.0,0.4,0.4,0.02821316614420063,0.10344827586206896,0.0916225749559083,0.22328401696217787,0.12,0.34328401696217786
30.0,26.0,132.0,30.0,150.0,450.0,1039.0,1134.0,0.4,0.4,0.08490566037735849,0.03,0.0916225749559083,0.20652823533326678,0.12,0.3265282353332668
30.0,50.0,286.0,30.0,313.0,476.0,1039.0,1134.0,0.4,0.4,0.03813559322033898,0.05521472392638036,0.0916225749559083,0.18497289210262763,0.12,0.3049728921026276
30.0,83.0,287.0,30.0,306.0,446.0,1039.0,1134.0,0.4,0.4,0.04411764705882353,0.06428571428571428,0.0916225749559083,0.20002593630044613,0.12,0.3200259363004461
30.0,94.0,133.0,30.0,155.0,504.0,1039.0,1134.0,0.4,0.4,0.23076923076923078,0.025787965616045842,0.0916225749559083,0.34817977134118494,0.12,0.46817977134118494
30.0,29.0,386.0,30.0,395.0,459.0,1039.0,1134.0,0.4,0.4,0.025210084033613446,0.140625,0.0916225749559083,0.2574576589895217,0.12,0.3774576589895217
30.0,86.0,342.0,30.0,355.0,554.0,1039.0,1134.0,0.4,0.4,0.03515625,0.045226130653266326,0.0916225749559083,0.17200495560917461,0.12,0.2920049556091746
30.0,99.0,387.0,30.0,405.0,513.0,1039.0,1134.0,0.4,0.4,0.03125,0.08333333333333333,0.0916225749559083,0.20620590828924162,0.12,0.3262059082892416
30.0,105.0,239.0,30.0,263.0,466.0,1039.0,1134.0,0.4,0.4,0.06716417910447761,0.04433497536945813,0.0916225749559083,0.20312172942984402,0.12,0.323121729429844
30.0,82.0,353.0,30.0,363.0,508.0,1039.0,1134.0,0.4,0.4,0.033210332103321034,0.06206896551724138,0.0916225749559083,0.18690187257647073,0.12,0.3069018725764707
30.0,83.0,246.0,30.0,253.0,470.0,1039.0,1134.0,0.4,0.4,0.05521472392638036,0.041474654377880185,0.0916225749559083,0.18831195326016886,0.12,0.30831195326016886
30.0,32.0,195.0,30.0,212.0,430.0,1039.0,1134.0,0.4,0.4,0.05521472392638036,0.04128440366972477,0.0916225749559083,0.18812170255201344,0.12,0.30812170255201343
30.0,119.0,252.0,30.0,252.0,325.0,1039.0,1134.0,0.4,0.4,0.06766917293233082,0.1232876712328767,0.0916225749559083,0.28257941912111584,0.12,0.40257941912111583
30.0,31.0,182.0,30.0,182.0,588.0,1039.0,1134.0,0.4,0.4,0.05960264900662251,0.022167487684729065,0.0916225749559083,0.1733927116472599,0.12,0.2933927116472599
30.0,15.0,277.0,30.0,296.0,499.0,1039.0,1134.0,0.4,0.4,0.034351145038167934,0.04433497536945813,0.0916225749559083,0.17030869536353438,0.12,0.2903086953635344
30.0,60.0,408.0,30.0,432.0,800.0,1039.0,1134.0,0.4,0.4,0.02586206896551724,0.024456521739130436,0.0916225749559083,0.14194116566055598,0.12,0.261941165660556
30.0,31.0,209.0,30.0,211.0,314.0,1039.0,1134.0,0.4,0.4,0.05056179775280899,0.08737864077669902,0.0916225749559083,0.2295630134854163,0.12,0.3495630134854163
30.0,60.0,149.0,30.0,165.0,242.0,1039.0,1134.0,0.4,0.4,0.10112359550561797,0.11688311688311688,0.0916225749559083,0.3096292873446432,0.12,0.4296292873446432
30.0,6.0,122.0,30.0,134.0,224.0,1039.0,1134.0,0.4,0.4,0.07758620689655173,0.09999999999999999,0.0916225749559083,0.26920878185246,0.12,0.38920878185246
30.0,8.0,243.0,30.0,249.0,385.0,1039.0,1134.0,0.4,0.4,0.038297872340425525,0.0661764705882353,0.0916225749559083,0.19609691788456912,0.12,0.3160969178845691
30.0,29.0,139.0,30.0,161.0,246.0,1039.0,1134.0,0.4,0.4,0.0818181818181818,0.10588235294117647,0.0916225749559083,0.2793231097152666,0.12,0.3993231097152666
30.0,13.0,135.0,30.0,135.0,394.0,1039.0,1134.0,0.4,0.4,0.07377049180327869,0.03474903474903475,0.0916225749559083,0.20014210150822173,0.12,0.32014210150822175
30.0,13.0,320.0,30.0,333.0,499.0,1039.0,1134.0,0.4,0.4,0.029315960912052116,0.05421686746987952,0.0916225749559083,0.1751554033378399,0.12,0.2951554033378399
30.0,78.0,131.0,30.0,141.0,513.0,1039.0,1134.0,0.4,0.4,0.16981132075471697,0.024193548387096774,0.0916225749559083,0.28562744409772206,0.12,0.40562744409772206
30.0,37.0,301.0,30.0,318.0,534.0,1039.0,1134.0,0.4,0.4,0.03409090909090909,0.041666666666666664,0.0916225749559083,0.16738015071348405,0.12,0.28738015071348405
30.0,97.0,313.0,30.0,321.0,439.0,1039.0,1134.0,0.4,0.4,0.041666666666666664,0.07627118644067796,0.0916225749559083,0.20956042806325292,0.12,0.3295604280632529
30.0,11.0,16.0,30.0,40.0,388.0,1039.0,1134.0,0.4,0.4,0.3,0.02586206896551724,0.0916225749559083,0.41748464392142554,0.12,0.5374846439214256
30.0,119.0,394.0,30.0,396.0,473.0,1039.0,1134.0,0.4,0.4,0.03272727272727272,0.11688311688311688,0.0916225749559083,0.2412329645662979,0.12,0.3612329645662979
30.0,30.0,139.0,30.0,158.0,434.0,1039.0,1134.0,0.4,0.4,0.08256880733944955,0.03260869565217391,0.0916225749559083,0.20680007794753175,0.12,0.32680007794753174
30.0,114.0,210.0,30.0,214.0,536.0,1039.0,1134.0,0.4,0.4,0.09375,0.02795031055900621,0.0916225749559083,0.21332288551491452,0.12,0.3333228855149145
30.0,12.0,175.0,30.0,177.0,414.0,1039.0,1134.0,0.4,0.4,0.05521472392638036,0.0379746835443038,0.0916225749559083,0.18481198242659247,0.12,0.30481198242659246
30.0,83.0,430.0,30.0,441.0,561.0,1039.0,1134.0,0.4,0.4,0.025936599423631124,0.075,0.0916225749559083,0.1925591743795394,0.12,0.3125591743795394
30.0,49.0,257.0,30.0,262.0,396.0,1039.0,1134.0,0.4,0.4,0.04326923076923076,0.06716417910447761,0.0916225749559083,0.20205598482961667,0.12,0.32205598482961667
30.0,46.0,376.0,30.0,390.0,698.0,1039.0,1134.0,0.4,0.4,0.02727272727272727,0.02922077922077922,0.0916225749559083,0.1481160814494148,0.12,0.2681160814494148
30.0,26.0,198.0,30.0,216.0,389.0,1039.0,1134.0,0.4,0.4,0.05232558139534884,0.05202312138728323,0.0916225749559083,0.19597127773854037,0.12,0.3159712777385404
30.0,57.0,267.0,30.0,279.0,492.0,1039.0,1134.0,0.4,0.4,0.04285714285714285,0.04225352112676056,0.0916225749559083,0.1767332389398117,0.12,0.2967332389398117
30.0,25.0,265.0,30.0,272.0,555.0,1039.0,1134.0,0.4,0.4,0.0375,0.03180212014134275,0.0916225749559083,0.16092469509725105,0.12,0.28092469509725104
30.0,38.0,65.0,30.0,81.0,284.0,1039.0,1134.0,0.4,0.4,0.3,0.04433497536945813,0.0916225749559083,0.4359575503253664,0.12,0.5559575503253664
30.0,75.0,422.0,30.0,450.0,811.0,1039.0,1134.0,0.4,0.4,0.025936599423631124,0.02493074792243767,0.0916225749559083,0.1424899223019771,0.12,0.2624899223019771
30.0,19.0,132.0,30.0,151.0,298.0,1039.0,1134.0,0.4,0.4,0.07964601769911504,0.061224489795918366,0.0916225749559083,0.2324930824509417,0.12,0.3524930824509417
30.0,86.0,401.0,30.0,414.0,817.0,1039.0,1134.0,0.4,0.4,0.028571428571428567,0.022332506203473945,0.0916225749559083,0.14252650973081082,0.12,0.2625265097308108
30.0,111.0,277.0,30.0,293.0,389.0,1039.0,1134.0,0.4,0.4,0.05421686746987952,0.09375,0.0916225749559083,0.23958944242578784,0.12,0.35958944242578783
30.0,111.0,257.0,30.0,266.0,596.0,1039.0,1134.0,0.4,0.4,0.06164383561643835,0.02727272727272727,0.0916225749559083,0.18053913784507392,0.12,0.3005391378450739
30.0,64.0,289.0,30.0,310.0,675.0,1039.0,1134.0,0.4,0.4,0.04,0.024657534246575342,0.0916225749559083,0.15628010920248364,0.12,0.27628010920248364
30.0,104.0,388.0,30.0,413.0,717.0,1039.0,1134.0,0.4,0.4,0.03169014084507042,0.029605263157894735,0.0916225749559083,0.15291797895887344,0.12,0.27291797895887343
30.0,38.0,314.0,30.0,342.0,529.0,1039.0,1134.0,0.4,0.4,0.03260869565217391,0.0481283422459893,0.0916225749559083,0.17235961285407153,0.12,0.2923596128540715
30.0,24.0,114.0,30.0,135.0,286.0,1039.0,1134.0,0.4,0.4,0.09999999999999999,0.05960264900662251,0.0916225749559083,0.2512252239625308,0.12,0.37122522396253077
30.0,19.0,288.0,30.0,303.0,662.0,1039.0,1134.0,0.4,0.4,0.03345724907063197,0.025069637883008356,0.0916225749559083,0.15014946190954861,0.12,0.2701494619095486
30.0,29.0,195.0,30.0,222.0,537.0,1039.0,1134.0,0.4,0.4,0.05421686746987952,0.028571428571428567,0.0916225749559083,0.17441087099721636,0.12,0.29441087099721636
30.0,102.0,384.0,30.0,404.0,744.0,1039.0,1134.0,0.4,0.4,0.031914893617021274,0.026470588235294117,0.0916225749559083,0.15000805680822368,0.12,0.2700080568082237
30.0,28.0,239.0,30.0,259.0,567.0,1039.0,1134.0,0.4,0.4,0.042654028436018954,0.02922077922077922,0.0916225749559083,0.16349738261270647,0.12,0.28349738261270646
30.0,3.0,226.0,30.0,245.0,351.0,1039.0,1134.0,0.4,0.4,0.04035874439461883,0.08490566037735849,0.0916225749559083,0.21688697972788562,0.12,0.3368869797278856
30.0,30.0,291.0,30.0,308.0,395.0,1039.0,1134.0,0.4,0.4,0.034482758620689655,0.10344827586206896,0.0916225749559083,0.22955360943866693,0.12,0.3495536094386669
30.0,23.0,229.0,30.0,234.0,271.0,1039.0,1134.0,0.4,0.4,0.04368932038834951,0.24324324324324326,0.0916225749559083,0.37855513858750106,0.12,0.49855513858750106
30.0,106.0,362.0,30.0,381.0,781.0,1039.0,1134.0,0.4,0.4,0.03515625,0.0225,0.0916225749559083,0.1492788249559083,0.12,0.26927882495590827
30.0,70.0,260.0,30.0,265.0,366.0,1039.0,1134.0,0.4,0.4,0.047368421052631574,0.0891089108910891,0.0916225749559083,0.228099906899629,0.12,0.348099906899629
30.0,71.0,190.0,30.0,193.0,568.0,1039.0,1134.0,0.4,0.4,0.07563025210084033,0.024,0.0916225749559083,0.19125282705674862,0.12,0.3112528270567486
30.0,20.0,304.0,30.0,320.0,627.0,1039.0,1134.0,0.4,0.4,0.03169014084507042,0.029315960912052116,0.0916225749559083,0.15262867671303082,0.12,0.2726286767130308
30.0,39.0,247.0,30.0,272.0,326.0,1039.0,1134.0,0.4,0.4,0.04326923076923076,0.16666666666666666,0.0916225749559083,0.3015584723918057,0.12,0.4215584723918057
30.0,30.0,215.0,30.0,231.0,552.0,1039.0,1134.0,0.4,0.4,0.04864864864864865,0.028037383177570093,0.0916225749559083,0.16830860678212706,0.12,0.28830860678212705
30.0,34.0,69.0,30.0,91.0,251.0,1039.0,1134.0,0.4,0.4,0.2571428571428571,0.056249999999999994,0.0916225749559083,0.40501543209876545,0.12,0.5250154320987654
30.0,22.0,40.0,30.0,40.0,231.0,1039.0,1134.0,0.4,0.4,0.3,0.04712041884816754,0.0916225749559083,0.43874299380407583,0.12,0.5587429938040758
30.0,72.0,431.0,30.0,437.0,518.0,1039.0,1134.0,0.4,0.4,0.025069637883008356,0.1111111111111111,0.0916225749559083,0.22780332395002778,0.12,0.3478033239500278
30.0,45.0,66.0,30.0,85.0,116.0,1039.0,1134.0,0.4,0.4,0.3,0.2903225806451613,0.0916225749559083,0.6819451556010696,0.12,0.8019451556010696
30.0,5.0,303.0,30.0,321.0,706.0,1039.0,1134.0,0.4,0.4,0.030201342281879193,0.023376623376623374,0.0916225749559083,0.14520054061441084,0.12,0.26520054061441084
30.0,78.0,219.0,30.0,226.0,286.0,1039.0,1134.0,0.4,0.4,0.06382978723404255,0.15,0.0916225749559083,0.30545236218995087,0.12,0.42545236218995086
30.0,116.0,474.0,30.0,493.0,640.0,1039.0,1134.0,0.4,0.4,0.02513966480446927,0.061224489795918366,0.0916225749559083,0.17798672955629594,0.12,0.2979867295562959
30.0,21.0,164.0,30.0,187.0,497.0,1039.0,1134.0,0.4,0.4,0.06293706293706293,0.029032258064516127,0.0916225749559083,0.18359189595748737,0.12,0.30359189595748737
30.0,76.0,382.0,30.0,391.0,583.0,1039.0,1134.0,0.4,0.4,0.029411764705882353,0.046875,0.0916225749559083,0.16790933966179067,0.12,0.28790933966179066
30.0,105.0,436.0,30.0,454.0,692.0,1039.0,1134.0,0.4,0.4,0.027190332326283987,0.037815126050420166,0.0916225749559083,0.15662803333261244,0.12,0.27662803333261243
30.0,90.0,188.0,30.0,191.0,496.0,1039.0,1134.0,0.4,0.4,0.09183673469387756,0.029508196721311473,0.0916225749559083,0.21296750637109732,0.12,0.3329675063710973
30.0,77.0,306.0,30.0,311.0,573.0,1039.0,1134.0,0.4,0.4,0.039301310043668124,0.034351145038167934,0.0916225749559083,0.16527503003774435,0.12,0.28527503003774435
30.0,49.0,161.0,30.0,166.0,541.0,1039.0,1134.0,0.4,0.4,0.08035714285714285,0.024,0.0916225749559083,0.19597971781305112,0.12,0.3159797178130511
30.0,17.0,194.0,30.0,217.0,388.0,1039.0,1134.0,0.4,0.4,0.05084745762711864,0.05263157894736842,0.0916225749559083,0.19510161153039535,0.12,0.31510161153039534
30.0,77.0,228.0,30.0,229.0,563.0,1039.0,1134.0,0.4,0.4,0.05960264900662251,0.02694610778443114,0.0916225749559083,0.17817133174696193,0.12,0.2981713317469619
30.0,60.0,75.0,30.0,91.0,99.0,1039.0,1134.0,0.4,0.4,0.3,0.3,0.0916225749559083,0.6916225749559083,0.12,0.8116225749559083
30.0,93.0,301.0,30.0,321.0,731.0,1039.0,1134.0,0.4,0.4,0.04326923076923076,0.02195121951219512,0.0916225749559083,0.15684302523733418,0.12,0.2768430252373342
30.0,61.0,71.0,30.0,76.0,415.0,1039.0,1134.0,0.4,0.4,0.3,0.02654867256637168,0.0916225749559083,0.41817124752227997,0.12,0.53817124752228
